username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink	Unnamed: 10	Unnamed: 11
PSDB45PE	2018-06-01 18:24	6	6	repost como encara resultados pesquisas eleitorais veja cafezinho doceira ana est ar caf alckmin confira verslonga facebook equipega 36wowih		@geraldoalckmin_ @get_repost @geraldoalckmin	#Repost #equipeGA	1.00266229236497E+018	https://twitter.com/PSDB45PE/status/1002662292364972038		
Lourdesregina	2018-06-01 18:23	1	1	falem a candidatos o brasil precisa saber				1.00266186821179E+018	https://twitter.com/Lourdesregina/status/1002661868211785728		
glauxBrasil	2018-06-01 18:20	0	0	concordo diz oportunismo greve caminhoneiros		@geraldoalckmin		1.002661305722E+018	https://twitter.com/glauxBrasil/status/1002661305721999361		
otofredy	2018-06-01 18:20	3	7	o pensam todos idiotas esquerda gente j sabe mas pensam sobre saida pedro parente tipo gestadotariam petrobras todo brasileiro esclarecido gostaria saber		@jairbolsonaro @geraldoalckmin		1.00266124062638E+018	https://twitter.com/otofredy/status/1002661240626384896		
ENIO14	2018-06-01 18:15	0	0	twitterptbsp14status 1002580202554347520		@geraldoalckmin		1.00265985838092E+018	https://twitter.com/ENIO14/status/1002659858380918784		
SergoPamboukian	2018-06-01 18:14	1	15	para proteger consumidor s fazer privatizabem feita				1.00265961944826E+018	https://twitter.com/SergoPamboukian/status/1002659619448262663		
ReRodrigues001	2018-06-01 18:11	0	3	muito bl bl bl agora geraldo perdeu timing posicionar faz tempo coragem toda pretende governar pas nvoto nvoto voc sigo pretendendo anular voto				1.00265882641018E+018	https://twitter.com/ReRodrigues001/status/1002658826410184709		
AntoniodaMatta	2018-06-01 18:10	2	19	falou ndisse nada demonstra proposta matematicamente				1.00265878117888E+018	https://twitter.com/AntoniodaMatta/status/1002658781178880006		
Gabriel_Q11	2018-06-01 18:10	0	1					1.00265874461706E+018	https://twitter.com/Gabriel_Q11/status/1002658744617062401		
JUBA_GALO	2018-06-01 18:10	0	0	precisamos sim privatizar petrobrs acabar monoplio petrleo a livre concorrncia busca produtividade competncia nicas modelo liberal economico capaz gerar pior nenhum candidato propostas nesta dire twittergeraldoalckmin status1002571016521113600		@geraldoalckmin		1.0026585934124E+018	https://twitter.com/JUBA_GALO/status/1002658593412403200		
guilhermefpenna	2018-06-01 18:10	0	0	o sr favor privatizapetrobrs				1.00265857150981E+018	https://twitter.com/guilhermefpenna/status/1002658571509813248		
juniasamauma	2018-06-01 18:08	2	2	por pior vida boa mais rude vida ruim nnascer e ser aborto aborto not 7hthwn4cqe		@geraldoalckmin @camaradeputados @SenadoFederal @esuplicy @helderbarbalho @Haddad_Fernando @jader_barbalho @luizaerundina @FernandoPSOL @depChicoAlencar @psol50		1.00265812448507E+018	https://twitter.com/juniasamauma/status/1002658124485070849		
TangoFoxtrote	2018-06-01 18:05	0	0	gastou tudo campanhas n				1.00265748174147E+018	https://twitter.com/TangoFoxtrote/status/1002657481741471755		
TangoFoxtrote	2018-06-01 18:04	0	2	voc favor pratique premercado combustveis				1.00265718577885E+018	https://twitter.com/TangoFoxtrote/status/1002657185778847744		
ToninhoVespoli	2018-06-01 18:04	0	0	irregularidades no rodoanel norte relatrio tcu aponta irregularidades construtrecho norte rodoanel durante governo geraldo alckmin esses stucanos sempre desviando verba facebooktoninhovespol ivideos1634165460033386				1.00265707426061E+018	https://twitter.com/ToninhoVespoli/status/1002657074260606976		
SilvioShow	2018-06-01 18:03	0	0	parabens				1.00265697196157E+018	https://twitter.com/SilvioShow/status/1002656971961569283		
Fobserve	2018-06-01 18:03	1	0	o nidosongestantenportador deficincia rea reservada barra funda brincadeirasem contar gente entrando plataforma centralsegurannenhum porque fez tudo p detonar privatizar pros migos		@metrosp_oficial @geraldoalckmin		1.00265693995064E+018	https://twitter.com/Fobserve/status/1002656939950641152		
FACINKA11	2018-06-01 18:00	0	0	bostejo sempre vcs fazem 1iqcovrmg				1.00265604726435E+018	https://twitter.com/FACINKA11/status/1002656047264354304		
PortoNewton	2018-06-01 17:57	0	0	declarat				1.00265551355595E+018	https://twitter.com/PortoNewton/status/1002655513555951617		
CosmoTorquato	2018-06-01 17:55	0	0	cria vocs hipcritas				1.00265477827768E+018	https://twitter.com/CosmoTorquato/status/1002654778277683216		
MirnaRamez	2018-06-01 17:55	1	2	nfique cima muro alckmin diga vem privatiza tudo				1.00265477253566E+018	https://twitter.com/MirnaRamez/status/1002654772535660545		
quintela_vitor	2018-06-01 17:53	1	8	se preservar empresa significar preservar mercado detrimento povo cara colega vcs fez bem				1.00265435591127E+018	https://twitter.com/quintela_vitor/status/1002654355911266309		
juniasamauma	2018-06-01 17:52	1	1	3 combatem conseguencia ncausa em propostas gritam consequencias tentando legalizalas a causa quest qual causa tantos abortos a pobreza baixissimos salrios salrio ser legal n aborto		@luizaerundina @geraldoalckmin		1.00265417865166E+018	https://twitter.com/juniasamauma/status/1002654178651660289		
acdlima1	2018-06-01 17:51	1	2	preciso ter coragem privatizar isto sim				1.00265400029304E+018	https://twitter.com/acdlima1/status/1002654000293040129		
JAlexandreFilho	2018-06-01 17:49	0	0	experimente trabalhar reducustos como pode gasolina eua custar r 270 litro muita ineficincia aqui				1.00265344078123E+018	https://twitter.com/JAlexandreFilho/status/1002653440781225984		
SILVANAFERRAZ49	2018-06-01 17:48	0	0					1.00265322946377E+018	https://twitter.com/SILVANAFERRAZ49/status/1002653229463764994		
SILVANAFERRAZ49	2018-06-01 17:48	0	0	8hum3				1.00265309649606E+018	https://twitter.com/SILVANAFERRAZ49/status/1002653096496058369		
BrasilLibre	2018-06-01 17:48	0	0	nos 35a mandato at aqui participou 100 entrevistas acordo superintendncia imprensa psdb falou 1288 entrevistas coletivas 228 exclusivas mdb manifestoucimprensa 6x twitterleandroruschel status1002573164038230019		@governomg @geraldoalckmin @JoseIvoSartori @governo_rs		1.00265308380826E+018	https://twitter.com/BrasilLibre/status/1002653083808256000		
celi_lemos	2018-06-01 17:48	0	0	s notcia sapedro parente aes j negociadas as perdas sergrandes incompetncia sempre polticos mandando empresa ser fatal privatizar nica coisa sensata fazer				1.00265306446834E+018	https://twitter.com/celi_lemos/status/1002653064468336641		
SILVANAFERRAZ49	2018-06-01 17:47	0	0	pra quem tem memria fraca uma lembrancinha 6eeteq7ojd				1.00265292341388E+018	https://twitter.com/SILVANAFERRAZ49/status/1002652923413884928		
anderson_kimura	2018-06-01 17:43	3	22	recupera fazendo povo dar lucro acionistas combustvel aumentando enquanto barril petrleo queda livre mundo por favor				1.00265192835295E+018	https://twitter.com/anderson_kimura/status/1002651928352952320		
Tinem2010	2018-06-01 17:40	0	1	augusto acho bacana rejeitarem verbas entendo intenaltrusta repassla causas sociais educacionais porm verba pblica npode ter outro destino nser original lei art 315 cp quanto ser filiado n j candidato bolsonaro2018			#Bolsonaro2018	1.00265101573956E+018	https://twitter.com/Tinem2010/status/1002651015739559937		
vinibanshee	2018-06-01 17:39	0	0	muito bem				1.00265093382065E+018	https://twitter.com/vinibanshee/status/1002650933820645377		
JAR_Over	2018-06-01 17:32	0	0	entvcs quebraram petrobras ponto ter pegar emprstimo chines pagar salrios				1.00264922425996E+018	https://twitter.com/JAR_Over/status/1002649224259960832		
JAR_Over	2018-06-01 17:32	0	0	nan				1.00264900260363E+018	https://twitter.com/JAR_Over/status/1002649002603630592		
MarcosMascare	2018-06-01 17:30	0	0	1evi1f				1.00264849018556E+018	https://twitter.com/MarcosMascare/status/1002648490185560064		
MarcosMascare	2018-06-01 17:29	0	2	3va1voks				1.00264842708221E+018	https://twitter.com/MarcosMascare/status/1002648427082211328		
m_cavalcante3	2018-06-01 17:27	0	0	pt paga prealto manter lula candidato fantasma va tomar no cu folha veja e o joaosaad todos essa gangue criminosa esto frustados porque o patro deles fudeuse e corre risco de ser preso o geraldo alckmin por tantos roubos quem o diga o paulo preto				1.00264780347735E+018	https://twitter.com/m_cavalcante3/status/1002647803477352449		
RTermica	2018-06-01 17:27	0	0	prezado candidato alckimin o problema combustveis derivados petrleo nconcorrncia uma poltica precombustveis haver alternativas energticas estimular reduprebiodiesel carros eltricos etc abs				1.00264779881748E+018	https://twitter.com/RTermica/status/1002647798817476608		
claudiodemetri3	2018-06-01 17:25	0	1	como devemos chamar sr de santo bellm mm e itens abaixo sr entrou time a casa papel higinico usado rodo anel metro merendas 5ijrou4si				1.00264737304103E+018	https://twitter.com/claudiodemetri3/status/1002647373041029125		
HUMBERTTOAQUINO	2018-06-01 17:24	2	15	voc j pensou indicar brother paulo preto pra l				1.00264709078538E+018	https://twitter.com/HUMBERTTOAQUINO/status/1002647090785382401		
RICARDORANGEL45	2018-06-01 17:23	1	1	o brasil quer urgentemente geraldoalckmin 45 presidente brasil 45		@geraldoalckmin	#geraldoalckmin #45 #45	1.00264693158221E+018	https://twitter.com/RICARDORANGEL45/status/1002646931582210053		
RICARDORANGEL45	2018-06-01 17:23	1	5	o brasil quer urgentemente geraldoalckmin 45 presidente brasil twittergeraldoalckmin status1001633850961944576		@geraldoalckmin	#geraldoalckmin #45	1.00264683311246E+018	https://twitter.com/RICARDORANGEL45/status/1002646833112461312		
JoaoRinoceronte	2018-06-01 17:23	0	0	plano governo povo faz povo parabns geraldo presidente				1.00264678995313E+018	https://twitter.com/JoaoRinoceronte/status/1002646789953130496		
cafecompolitika	2018-06-01 17:23	0	1	almonegcios receber presidencivel geraldo alckmin katiasantanabralmoconeg ociosreceberapresidenciavelgeraldoalckmin				1.00264676558841E+018	https://twitter.com/cafecompolitika/status/1002646765588410368		
RICARDORANGEL45	2018-06-01 17:23	0	0	geraldoalckmin 45 twittergeraldoalckmin status1002571016521113600		@geraldoalckmin @governosp @PSDB_SP	#geraldoalckmin #45	1.00264673241569E+018	https://twitter.com/RICARDORANGEL45/status/1002646732415688704		
faustofontes	2018-06-01 17:22	0	0	salvo universo dando ideia s nsei colocar prtica j vi meut netos pagardvida dessa balela				1.00264650785257E+018	https://twitter.com/faustofontes/status/1002646507852574722		
JoaoRinoceronte	2018-06-01 17:21	0	0	equipe econmica formada grande gestor geraldo alckmin brasil vai voltar ser gigante				1.00264641636637E+018	https://twitter.com/JoaoRinoceronte/status/1002646416366370816		
JoaoRinoceronte	2018-06-01 17:21	0	0	nexiste salvador ptria extremos colocam existe coletividade geraldo sabe fazer boas parcerias				1.00264623229946E+018	https://twitter.com/JoaoRinoceronte/status/1002646232299458562		
JoaoRinoceronte	2018-06-01 17:19	0	0	geraldo presidncia vai usar experincia spaulo recontruir brasil				1.00264588324946E+018	https://twitter.com/JoaoRinoceronte/status/1002645883249455104		
Carlosf3rreira	2018-06-01 17:18	0	0	claro assim todo esforgovernador pra ajudar recalcular icms cara vc fingiu q nvc greve caminhoneiros pq acharamos q vc vai assumir alguma responsabilidade eleito presidente vacilo				1.00264562270351E+018	https://twitter.com/Carlosf3rreira/status/1002645622703513600		
Rodrigu01692877	2018-06-01 17:17	0	1	cuidado fala nrenda s esquerdas				1.00264539832915E+018	https://twitter.com/Rodrigu01692877/status/1002645398329151488		
JoaoRinoceronte	2018-06-01 17:17	0	0	isso decisjudicial ser cumprida sempre geraldopresidente			#GeraldoPresidente	1.00264539182798E+018	https://twitter.com/JoaoRinoceronte/status/1002645391827980289		
JoaoRinoceronte	2018-06-01 17:16	0	0	de passagem longe lei obrigado geraldo representar povo quer justi				1.00264506182853E+018	https://twitter.com/JoaoRinoceronte/status/1002645061828534272		
JoaoRinoceronte	2018-06-01 17:15	0	0	geraldo sabemos honestidade vai pra cima				1.00264487045083E+018	https://twitter.com/JoaoRinoceronte/status/1002644870450831360		
CrisMenshova	2018-06-01 17:13	1	54	com discurso vc vai longe bem longe presidncia				1.00264434467808E+018	https://twitter.com/CrisMenshova/status/1002644344678084608		
JoaoRinoceronte	2018-06-01 17:13	0	0	que histria inspiradora ns jovens podemos ter esperanvida pessoal trabalho vc presidncia esperanbrasil				1.00264434393568E+018	https://twitter.com/JoaoRinoceronte/status/1002644343935684608		
JoaoRinoceronte	2018-06-01 17:11	0	0	sim geraldo eleitor competncia honestidade transparncia				1.00264391323103E+018	https://twitter.com/JoaoRinoceronte/status/1002643913231032321		
JoaoRinoceronte	2018-06-01 17:11	0	0	a populacerteza sabe todos algo escondido vou sabe fazer fazer vou geraldo				1.00264370768069E+018	https://twitter.com/JoaoRinoceronte/status/1002643707680690176		
luiz_ballestero	2018-06-01 17:10	0	1	se possvel pedro parente j feito mgica nexiste				1.00264359232064E+018	https://twitter.com/luiz_ballestero/status/1002643592320638976		
cuzynsky	2018-06-01 17:08	0	0	ah v				1.00264319126541E+018	https://twitter.com/cuzynsky/status/1002643191265406976		
JoaoRinoceronte	2018-06-01 17:08	0	0	boa poltica pacificadora boa gest alckmin				1.00264313108135E+018	https://twitter.com/JoaoRinoceronte/status/1002643131081351168		
muzzioalexandre	2018-06-01 16:58	0	0	como escrever dizer nada geraldo alckmin ensina				1.00264059014682E+018	https://twitter.com/muzzioalexandre/status/1002640590146822148		
muzzioalexandre	2018-06-01 16:57	0	1	como falar dizer nada apresento1002571016521113600		@geraldoalckmin		1.0026404034919E+018	https://twitter.com/muzzioalexandre/status/1002640403491901440		
CAETANO72	2018-06-01 16:56	0	0	esse lixo merda s prejudica vida moradores centro sp promovendo perturbasossego trio eltrico cheio delinquentes gritando fazendo barulho arouche forabrunocovas forapsdb psdblixo alckiminnacadeia		@brunocovas @Rede45 @geraldoalckmin	#Arouche #ForaBrunoCovas #ForaPSDB #PSDBlixo #AlckiminNaCadeia	1.00264001252829E+018	https://twitter.com/CAETANO72/status/1002640012528291843		
kadubona2	2018-06-01 16:55	2	1	ndevemos esquecer q sr presente dado fhc psdb partido		@gilmarmendes @geraldoalckmin		1.0026399179761E+018	https://twitter.com/kadubona2/status/1002639917976096769		
PoubelLeonardo	2018-06-01 16:54	0	0	desiste alckmin psdb so minima chance doria				1.00263957941607E+018	https://twitter.com/PoubelLeonardo/status/1002639579416072195		
euclidesbarbosa	2018-06-01 16:51	0	1	twitterannatavora3st atus1002584299378565120		@geraldoalckmin		1.00263870453878E+018	https://twitter.com/euclidesbarbosa/status/1002638704538775552		
diasrp	2018-06-01 16:50	0	0	gostaria posicionamento pr candidatos sobre poltica contedo nacional investimentos criaempregos rea leo gs brasil retomada pr sal projeto industrializapas				1.00263862936422E+018	https://twitter.com/diasrp/status/1002638629364215814		
OgataGusha	2018-06-01 16:40	0	0	quebre monopolio petrobras esta melhor politica pre				1.00263604844959E+018	https://twitter.com/OgataGusha/status/1002636048449593344		
hugo_vecchi	2018-06-01 16:39	0	0	quero ouvir propostas objetivamente forma poltica ela assemelha praticada pedro parente				1.00263577421764E+018	https://twitter.com/hugo_vecchi/status/1002635774217637888		
Laerte45142572	2018-06-01 16:38	1	13	vc est fazendo planos npra resolver problemas enfrentando sim melhor reputa tachada mentirosa voc ncumpre fala voc verdadeiro mentiroso prestem atengente nvai fazer nada disso mentiroso elite				1.00263555749367E+018	https://twitter.com/Laerte45142572/status/1002635557493669888		
cadulorena	2018-06-01 16:37	0	0	governador sp aliado restringe passe livre estudantil regies metropolitanas redebrasilatualbrcidadania2018 06governofrancarestringepasselivreestudantilregioesmetropolitanas		@marciofrancagov @PSBNacional40 @geraldoalckmin		1.00263534065666E+018	https://twitter.com/cadulorena/status/1002635340656660481		
soul_flor	2018-06-01 16:34	0	0	passo prximo				1.00263460708128E+018	https://twitter.com/soul_flor/status/1002634607081279488		
RenatoSalvi1	2018-06-01 16:33	0	0	vou aproveitar colega ai marcou todos perguntar projeto verdadeiro plausvel diminuir nmero deputados senadores funcionrios pblicos onerosos ociosos braslia a conta l nunca vai fechar muita gente pra pouco servi				1.00263436939843E+018	https://twitter.com/RenatoSalvi1/status/1002634369398427648		
ricardoh_sp	2018-06-01 16:33	1	24	mas q populista fdp conseguiu perder voto				1.00263436910065E+018	https://twitter.com/ricardoh_sp/status/1002634369100648448		
igorsfurquim	2018-06-01 16:28	0	0	e solu				1.00263305102793E+018	https://twitter.com/igorsfurquim/status/1002633051027931136		
